Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1011A,2011.12,7859,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2012.03,7830,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2012.06,7796,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2012.09,7598,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2012.12,7902,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2013.03,7977,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2013.06,7913,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2013.09,7852,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2013.12,8270,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2014.03,8306,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2014.06,8288,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2014.09,8142,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2014.12,8466,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2015.03,8479,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2015.06,8325,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2015.09,8190,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2015.12,8435,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2016.03,8609,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2016.06,8616,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2016.09,8401,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2016.12,8781,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2017.03,8875,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2017.06,8927,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2017.09,8735,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2017.12,9248,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2018.03,9376,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2018.06,9308,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2018.09,9027,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2018.12,9519,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2019.03,9497,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2019.06,9431,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2019.09,9152,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2019.12,9530,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2020.03,9574,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2020.06,9325,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2020.09,9226,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2020.12,9486,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2021.03,9454,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2021.06,9529,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2021.09,9493,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2021.12,9812,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2022.03,9773,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2022.06,9670,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2022.09,9600,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1012A,2011.06,5607,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2011.09,5569,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2011.12,5722,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2012.03,5596,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2012.06,5679,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2012.09,5566,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2012.12,5608,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2013.03,5519,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2013.06,5550,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2013.09,5629,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2013.12,5764,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2014.03,5743,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2014.06,5867,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2014.09,6022,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2014.12,6067,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2015.03,6051,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2015.06,6125,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2015.09,6121,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2015.12,6282,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2016.03,6234,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2016.06,6313,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2016.09,6308,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2016.12,6506,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2017.03,6464,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2017.06,6622,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2017.09,6543,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2017.12,6713,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2018.03,6557,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2018.06,6790,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2018.09,6708,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2018.12,6927,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2019.03,6829,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2019.06,6856,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2019.09,6825,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2019.12,7053,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2020.03,7005,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2020.06,6921,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2020.09,6912,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2020.12,7077,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2021.03,7023,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2021.06,7142,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2021.09,7188,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2021.12,7405,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2022.03,7288,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2022.06,7360,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1012A,2022.09,7335,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Hauraki District,Actual,,
BDCQ.SEE1013A,2011.06,26628,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waikato District,Actual,,
BDCQ.SEE1013A,2011.09,26802,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waikato District,Actual,,
BDCQ.SEE1013A,2011.12,27536,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waikato District,Actual,,
BDCQ.SEE1013A,2012.03,27164,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waikato District,Actual,,
BDCQ.SEE1013A,2012.06,27626,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waikato District,Actual,,
BDCQ.SEE1013A,2012.09,27391,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waikato District,Actual,,
